furo,de,ate,cli,fegl,sigl,pgl,algl,mngl,pfgl,cagl,mggl,tigl,fogl,f3gl,outros,g1,g2,g3,g4,fe1,si1,p1,al1,mn1,pf1,ca1,mg1,ti1,fo1,f3_1,fe2,si2,p2,al2,mn2,pf2,ca2,mg2,ti2,fo2,f3_2,fe3,si3,p3,al3,mn3,pf3,ca3,mg3,ti3,fo3,f3_3,fe4,si4,p4,al4,mn4,pf4,ca4,mg4,ti4,fo4,f3_4,fgra,fqgl,fq1,fq2,fq3,fq4,rec_am,mid_x,mid_y,mid_z,afe1,asi1,ap1,aal1,amn1,apf1,aca1,amg1,ati1,afo1,afe2,asi2,ap2,aal2,amn2,apf2,aca2,amg2,ati2,afo2,afe3,asi3,ap3,aal3,amn3,apf3,aca3,amg3,ati3,afo3,afe4,asi4,ap4,aal4,amn4,apf4,aca4,amg4,ati4,afo4,ind
FDDI0055,7.1,14.5,CEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.16,659473.07,7798650.029,1004.165097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0055,14.5,24.05,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81,659473.07,7798650.768,995.7223472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0055,24.05,49.5,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,659473.07,7798652.293,978.28894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,0,6.65,CG,59.49,4.323,0.169,1.639,0.02,7.867,0.006,0.026,0.472,0.273,,14.75121,23.522,32.202,21.97,22.307,61.04,2.88,0.157,1.18,0.021,7.89,0.007,0.018,0.337,0.163,,58.99,4.7,0.175,1.44,0.02,8.45,0.005,0.015,0.425,0.368,,58.33,6.37,0.17,1.6,0.021,7.56,0.006,0.02,0.461,0.299,,59.716,3.285,0.173,2.448,0.017,7.303,0.008,0.057,0.694,0.228,,100,99.769,99.95,99.759,99.795,99.564,92.48,659082.2182,7798874.338,1056.460622,1435.782880,67.743360,3.692954,27.755960,0.493962,185.588580,0.164654,0.423396,7.926914,3.834086,1899.595980,151.349400,5.635350,46.370880,0.644040,272.106900,0.161010,0.483030,13.685850,11.850336,1281.510100,139.948900,3.734900,35.152000,0.461370,166.093200,0.131820,0.439400,10.128170,6.569030,1332.084812,73.278495,3.859111,54.607536,0.379219,162.908021,0.178456,1.271499,15.481058,5.085996,1
FDDI0059,6.65,11.85,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,659082.2542,7798874.849,1050.557753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,11.85,21,IFR,52.849,21.171,0.037,0.738,0.037,1.849,0.007,0.01,0.038,1.649,,23.95545,6.635,22.736,23.291,47.336,56.28,15.21,0.061,0.51,0.028,2.87,0.007,0.001,0.042,1.893,,61.4,9.01,0.051,0.57,0.06,2.23,0.008,0.002,0.046,1.907,,54.72,18.58,0.037,0.67,0.052,1.69,0.007,0.008,0.041,2.307,,47.343,29.123,0.027,0.883,0.021,1.602,0.007,0.016,0.033,1.168,,100,99.321,99.069,99.632,99.124,99.308,87.98,659082.3409,7798875.457,1043.409167,373.417800,100.918350,0.404735,3.383850,0.185780,19.042450,0.046445,0.006635,0.278670,12.560055,1395.990400,204.851360,1.159536,12.959520,1.364160,50.701280,0.181888,0.045472,1.045856,43.357552,1274.483520,432.746780,0.861767,15.604970,1.211132,39.361790,0.163037,0.186328,0.954931,53.732337,2241.028248,1378.566328,1.278072,41.797688,0.994056,75.832272,0.331352,0.757376,1.562088,55.288448,1
FDDI0059,21,31.8,IF,48.384,25.789,0.071,1.875,0.054,2.679,0.007,0.006,0.087,1.844,,30.68983,5.005,22.77,26.964,45.263,58.13,10.91,0.113,1.07,0.064,3.74,0.007,0.001,0.073,0.521,,54.65,15.53,0.109,1.74,0.066,3.74,0.009,0.001,0.117,1.518,,53.1,19.37,0.073,1.34,0.058,2.43,0.007,0.006,0.066,2.304,,41.343,36.417,0.046,2.35,0.045,2.177,0.005,0.01,0.087,1.88,,100,99.645,99.193,99.436,99.122,100.107,86.57,659082.5054,7798876.328,1033.47362,290.940650,54.604550,0.565565,5.355350,0.320320,18.718700,0.035035,0.005005,0.365365,2.607605,1244.380500,353.618100,2.481930,39.619800,1.502820,85.159800,0.204930,0.022770,2.664090,34.564860,1431.788400,522.292680,1.968372,36.131760,1.563912,65.522520,0.188748,0.161784,1.779624,62.125056,1871.308209,1648.342671,2.082098,106.368050,2.036835,98.537551,0.226315,0.452630,3.937881,85.094440,1
FDDI0059,31.8,38.8,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.71,659082.6815,7798877.162,1024.614504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,38.8,49.3,IFM,47.237,29.873,0.055,1.068,0.046,1.231,0.008,0.013,0.07,2.599,,32.46071,4.18,20.109,35.264,40.447,57.97,14.38,0.067,0.78,0.05,1.36,0.011,0.013,0.067,3.033,,59.85,11.66,0.052,0.89,0.037,1.2,0.01,0.006,0.076,2.855,,44.08,34.97,0.058,0.91,0.043,1.01,0.009,0.018,0.065,3.482,,42.611,36.086,0.053,1.325,0.052,1.426,0.007,0.012,0.072,1.657,,100,99.696,99.371,99.259,99.804,99.852,88.57,659082.8956,7798878.06,1015.913441,242.314600,60.108400,0.280060,3.260400,0.209000,5.684800,0.045980,0.054340,0.280060,12.677940,1203.523650,234.470940,1.045668,17.897010,0.744033,24.130800,0.201090,0.120654,1.528284,57.411195,1554.437120,1233.182080,2.045312,32.090240,1.516352,35.616640,0.317376,0.634752,2.292160,122.789248,1723.487117,1459.570442,2.143691,53.592275,2.103244,57.677422,0.283129,0.485364,2.912184,67.020679,1
FDDI0059,49.3,51.55,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,659083.1037,7798878.762,1009.58068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,51.55,56.1,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.77,659083.2341,7798879.145,1006.204854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0059,56.1,60.45,SR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,659083.4222,7798879.648,1001.787285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,60.45,70.65,IFM,48.578,26.84,0.065,0.924,0.162,2.153,0.008,0.048,0.057,3.058,,30.43157,42.084,14.44,15.865,27.613,50.965,22.892,0.074,0.517,0.204,2.861,0.006,0.031,0.047,1.794,,52,21.57,0.062,0.93,0.22,2.1,0.01,0.04,0.054,3.141,,47.98,27.91,0.052,1.21,0.131,1.49,0.01,0.052,0.061,4.192,,43.489,34.996,0.059,1.375,0.086,1.481,0.01,0.076,0.07,4.289,,100,99.498,99.453,99.125,99.152,99.954,84.31,659083.7502,7798880.445,994.5635295,2144.811060,963.386928,3.114216,21.757428,8.585136,120.402324,0.252504,1.304604,1.977948,75.498696,750.880000,311.470800,0.895280,13.429200,3.176800,30.324000,0.144400,0.577600,0.779760,45.356040,761.202700,442.792150,0.824980,19.196650,2.078315,23.638850,0.158650,0.824980,0.967765,66.506080,1200.861757,966.344548,1.629167,37.967875,2.374718,40.894853,0.276130,2.098588,1.932910,118.432157,1
FDDI0059,70.65,79.9,IFM,47.861,25.877,0.068,1.605,0.193,3.095,0.014,0.062,0.046,2.675,,31.1558,29.491,23.93,16.092,30.488,52.919,17.881,0.063,1.826,0.169,3.689,0.012,0.039,0.042,3.564,,55.1,14.89,0.076,1.44,0.252,3.65,0.016,0.066,0.049,3.258,,43.73,32.44,0.069,1.44,0.25,2.87,0.016,0.072,0.043,1.733,,39.466,38.771,0.065,1.606,0.14,2.203,0.014,0.075,0.048,1.856,,100,99.232,99.113,99.024,99.69,99.265,88.65,659084.2161,7798881.433,984.9000937,1560.634229,527.328571,1.857933,53.850566,4.983979,108.792299,0.353892,1.150149,1.238622,105.105924,1318.543000,356.317700,1.818680,34.459200,6.030360,87.344500,0.382880,1.579380,1.172570,77.963940,703.703160,522.024480,1.110348,23.172480,4.023000,46.184040,0.257472,1.158624,0.691956,27.887436,1203.239408,1182.050248,1.981720,48.963728,4.268320,67.165064,0.426832,2.286600,1.463424,56.585728,1
FDDI0059,79.9,86.7,ICM,47.356,27.878,0.074,1.152,0.182,3.139,0.011,0.022,0.021,4.742,,32.67638,100,0,0,0,47.356,27.878,0.074,1.152,0.182,3.139,0.011,0.022,0.021,4.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.806,99.806,,,,93.38,659084.6022,7798882.22,976.9231761,4735.600000,2787.800000,7.400000,115.200000,18.200000,313.900000,1.100000,2.200000,2.100000,474.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
FDDI0059,86.7,95.55,IFM,48.552,25.065,0.086,1.77,0.21,2.707,0.008,0.03,0.061,2.59,,30.16554,15.236,26.693,22.062,36.009,53.5,16.21,0.091,2.83,0.297,3.41,0.008,0.025,0.069,2.952,,51.5,18.94,0.1,2.52,0.295,3.53,0.01,0.043,0.065,3.051,,45.36,30.38,0.087,1.21,0.225,2.54,0.009,0.028,0.043,1.942,,46.228,30.095,0.073,1.109,0.1,1.902,0.007,0.023,0.066,2.493,,100,99.235,99.304,99.008,99.335,99.312,90.4,659084.983,7798882.979,969.144368,815.126000,246.975560,1.386476,43.117880,4.525092,51.954760,0.121888,0.380900,1.051284,44.976672,1374.689500,505.565420,2.669300,67.266360,7.874435,94.226290,0.266930,1.147799,1.735045,81.440343,1000.732320,670.243560,1.919394,26.695020,4.963950,56.037480,0.198558,0.617736,0.948666,42.844404,1664.624052,1083.690855,2.628657,39.933981,3.600900,68.489118,0.252063,0.828207,2.376594,89.770437,1
FDDI0059,95.55,102.8,IC,45.104,29.99,0.078,1.538,0.033,3.523,0.008,0.024,0.054,0.555,,35.3671,67.77,10.891,8.185,13.156,47.033,26.723,0.077,1.699,0.037,3.817,0.007,0.027,0.056,0.582,,43.87,31.01,0.098,1.69,0.032,4.07,0.009,0.028,0.068,0.519,,38.39,41.31,0.078,0.93,0.021,2.78,0.009,0.006,0.027,0.518,,40.361,38.927,0.067,0.96,0.017,2.014,0.009,0.02,0.048,0.468,,100,99.781,99.732,99.804,100.096,99.806,96.55,659085.4083,7798883.751,961.1427963,3187.426410,1811.017710,5.218290,115.141230,2.507490,258.678090,0.474390,1.829790,3.795120,39.442140,477.788170,337.729910,1.067318,18.405790,0.348512,44.326370,0.098019,0.304948,0.740588,5.652429,314.222150,338.122350,0.638430,7.612050,0.171885,22.754300,0.073665,0.049110,0.220995,4.239830,530.989316,512.123612,0.881452,12.629760,0.223652,26.496184,0.118404,0.263120,0.631488,6.157008,1
FDDI0059,102.8,110.1,IC,43.463,33.728,0.06,1.185,0.037,2.439,0.006,0.008,0.052,0.565,,37.61312,71.327,7.201,6.471,15.003,43.845,32.831,0.061,1.239,0.037,2.594,0.006,0.008,0.053,0.565,,45.44,29.13,0.083,1.94,0.041,3.39,0.009,0.011,0.056,0.435,,40.91,38.59,0.056,0.8,0.03,2.01,0.006,0.006,0.061,0.607,,41.794,38.101,0.047,0.734,0.034,1.433,0.006,0.005,0.04,0.609,,100.001,99.679,99.541,99.696,100.062,100.156,98.63,659085.84,7798884.488,953.9181709,3127.332315,2341.736737,4.350947,88.374153,2.639099,185.022238,0.427962,0.570616,3.780331,40.299755,327.213440,209.765130,0.597683,13.969940,0.295241,24.411390,0.064809,0.079211,0.403256,3.132435,264.728610,249.715890,0.362376,5.176800,0.194130,13.006710,0.038826,0.038826,0.394731,3.927897,627.035382,571.629303,0.705141,11.012202,0.510102,21.499299,0.090018,0.075015,0.600120,9.136827,1
FDDI0059,110.1,115.35,IF,45.116,30.45,0.083,1.377,0.158,2.977,0.008,0.016,0.046,0.856,,35.31055,48.748,13.366,12.152,25.735,45.843,30.07,0.08,0.818,0.169,2.913,0.007,0.012,0.038,1.185,,48.22,22.7,0.118,2.41,0.276,4.3,0.011,0.023,0.061,0.398,,45.85,28.14,0.089,1.83,0.127,3.14,0.012,0.028,0.048,0.555,,41.778,36.285,0.066,1.684,0.091,2.332,0.008,0.015,0.051,0.613,,100,99.675,99.671,99.028,99.056,100.305,98.1,659086.2455,7798885.156,947.6920226,2234.754564,1465.852360,3.899840,39.875864,8.238412,142.002924,0.341236,0.584976,1.852424,57.766380,644.508520,303.408200,1.577188,32.212060,3.689016,57.473800,0.147026,0.307418,0.815326,5.319668,557.169200,341.957280,1.081528,22.238160,1.543304,38.157280,0.145824,0.340256,0.583296,6.744360,1075.156830,933.794475,1.698510,43.337740,2.341885,60.014020,0.205880,0.386025,1.312485,15.775555,1
FDDI0059,115.35,124.65,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.09,659086.7437,7798885.947,940.4772691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,124.65,129.45,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.83,659087.2603,7798886.701,933.4867745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0059,129.45,147.35,QT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.04,659088.1858,7798888.004,922.2500567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,0,4.25,CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,659078.802,7798478.972,1132.417086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0061,4.25,14,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.23,659078.802,7798479.582,1125.443723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,14,20.65,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.51,659078.802,7798480.297,1117.274927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,20.65,32.9,IF,49.386,25.619,0.047,1.35,0.006,1.653,0.007,0.012,0.054,0.354,,28.81199,4.268,15.057,28.359,52.319,57.36,12.528,0.098,1.63,0.009,3.09,0.007,0.025,0.072,0.87,,60.01,9.16,0.066,1.62,0.009,2.47,0.016,0.054,0.073,0.474,,47.42,28.16,0.048,1.16,0.003,1.66,0.007,0.001,0.087,0.403,,46.74,30.046,0.037,1.353,0.006,1.297,0.004,0.006,0.03,0.252,,100,99.379,99.499,99.299,98.94,99.624,96.57,659078.802,7798481.121,1107.860887,244.812480,53.469504,0.418264,6.956840,0.038412,13.188120,0.029876,0.106700,0.307296,3.713160,903.570570,137.922120,0.993762,24.392340,0.135513,37.190790,0.240912,0.813078,1.099161,7.137018,1344.783780,798.589440,1.361232,32.896440,0.085077,47.075940,0.198513,0.028359,2.467233,11.428677,2445.390060,1571.976674,1.935803,70.787607,0.313914,67.857743,0.209276,0.313914,1.569570,13.184388,1
FDDI0061,32.9,43.4,IF,48.147,27.827,0.067,1.327,0.011,2.033,0.005,0.018,0.015,0.28,,31.39559,8.068,14.478,24.682,52.772,57.784,12.171,0.178,0.611,0.026,3.956,0.007,0.01,0.024,0.236,,58.42,12.15,0.103,1.04,0.03,2.9,0.007,0.034,0.027,0.463,,48.13,28.15,0.059,0.83,0.012,1.78,0.004,0.011,0.013,0.278,,43.864,34.37,0.044,1.747,0.003,1.62,0.004,0.018,0.011,0.237,,100,100.198,99.809,99.904,99.719,100.562,100,659078.802,7798482.112,1096.529172,466.201312,98.195628,1.436104,4.929548,0.209768,31.917008,0.056476,0.080680,0.193632,1.904048,845.804760,175.907700,1.491234,15.057120,0.434340,41.986200,0.101346,0.492252,0.390906,6.703314,1187.944660,694.798300,1.456238,20.486060,0.296184,43.933960,0.098728,0.271502,0.320866,6.861596,2314.791008,1813.773640,2.321968,92.192684,0.158316,85.490640,0.211088,0.949896,0.580492,12.506964,1
FDDI0061,43.4,52.4,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.78,659078.802,7798482.962,1086.816274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,52.4,56.4,IC,44.87,32.8,0.02,0.92,0.038,1.49,0.007,0.23,0.036,0.894,,35.58808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.629,,,,,71.25,659078.802,7798483.528,1080.341008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0061,56.4,69.95,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.93,659078.802,7798484.293,1071.5994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,69.95,75.05,IC,42.358,38.024,0.023,0.647,0.003,1.141,0.006,0.09,0.011,1.502,,39.97635,66.689,9.897,8.659,14.758,43.978,36.376,0.024,0.374,0.004,1.167,0.004,0.074,0.006,1.477,,48.29,28.42,0.027,1.17,0.004,1.05,0.018,0.097,0.025,2.23,,38.88,42.44,0.023,1.08,0.001,0.99,0.015,0.108,0.02,1.526,,33.092,49.314,0.019,1.275,0.001,1.17,0.004,0.147,0.018,1.114,,100,100.368,100.771,99.639,100.124,99.161,97.06,659078.802,7798485.106,1062.309884,2932.848842,2425.879064,1.600536,24.941686,0.266756,77.826063,0.266756,4.934986,0.400134,98.499653,477.926130,281.272740,0.267219,11.579490,0.039588,10.391850,0.178146,0.960009,0.247425,22.070310,336.661920,367.487960,0.199157,9.351720,0.008659,8.572410,0.129885,0.935172,0.173180,13.213634,488.371736,727.776012,0.280402,18.816450,0.014758,17.266860,0.059032,2.169426,0.265644,16.440412,1
FDDI0061,75.05,85.05,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,659078.802,7798485.764,1054.788614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0061,85.05,106.55,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,659078.802,7798487.137,1039.098548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0063,0,11.2,CG,62.98,3.37,0.148,1.19,0.038,4.68,0.011,0.006,0.292,1.42,,9.9472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.822,,,,,98.66,658671.008,7799276.77,1091.06731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FDDI0063,11.2,14.85,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.86,658671.008,7799277.417,1083.670564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0063,14.85,23.8,IFRGO,55.911,13.52,0.09,1.411,0.506,4.091,0.013,0.024,0.08,0.634,,20.13446,11.022,23.111,23.577,42.289,56.079,8.316,0.113,2.983,0.805,6.986,0.011,0.022,0.095,0.183,,58.98,6.53,0.111,1.69,1.021,5.64,0.015,0.037,0.07,0.121,,56.08,14.19,0.081,1.17,0.491,3.51,0.013,0.015,0.102,0.999,,54.098,18.324,0.077,0.982,0.154,2.814,0.013,0.022,0.07,0.829,,100.001,99.862,99.866,99.865,99.886,99.851,96.09,658671.008,7799277.966,1077.394537,618.102738,91.658952,1.245486,32.878626,8.872710,76.999692,0.121242,0.242484,1.047090,2.017026,1363.086780,150.914830,2.565321,39.057590,23.596331,130.346040,0.346665,0.855107,1.617770,2.796431,1322.198160,334.557630,1.909737,27.585090,11.576307,82.755270,0.306501,0.353655,2.404854,23.553423,2287.750322,774.903636,3.256253,41.527798,6.512506,119.001246,0.549757,0.930358,2.960230,35.057581,1
FDDI0063,23.8,36,IF,48.856,26.698,0.074,0.442,0.215,2.586,0.014,0.02,0.025,1.924,,30.28986,12.496,23.509,22.126,41.869,56.037,14.493,0.104,0.37,0.271,4.389,0.012,0.016,0.017,1.325,,58.87,11.31,0.098,0.54,0.29,3.42,0.016,0.027,0.033,2.5,,52.37,21.88,0.07,0.37,0.257,2.52,0.017,0.025,0.034,2.845,,39.232,41.527,0.053,0.447,0.134,1.615,0.012,0.014,0.018,1.292,,100,99.866,99.854,99.833,99.895,99.872,98.36,658671.008,7799278.888,1066.859779,700.238352,181.104528,1.299584,4.623520,3.386416,54.844944,0.149952,0.199936,0.212432,16.557200,1383.974830,265.886790,2.303882,12.694860,6.817610,80.400780,0.376144,0.634743,0.775797,58.772500,1158.738620,484.116880,1.548820,8.186620,5.686382,55.757520,0.376142,0.553150,0.752284,62.948470,1642.604608,1738.693963,2.219057,18.715443,5.610446,67.618435,0.502428,0.586166,0.753642,54.094748,1
FDDI0063,36,41.1,IGO,38.734,35.435,0.115,2.608,0.07,5.641,0.014,0.02,0.087,0.508,,44.17755,4.334,29.59,25.185,40.892,54.54,12.34,0.122,1.79,0.076,6.99,0.013,0.019,0.069,0.992,,48.61,18.7,0.151,3.03,0.082,7.59,0.016,0.032,0.091,0.293,,41.03,33.04,0.105,2.35,0.066,5.13,0.016,0.015,0.085,0.293,,28.496,51.468,0.094,2.547,0.063,4.402,0.012,0.015,0.088,0.745,,100,99.481,99.464,99.376,99.59,99.489,99.02,658671.008,7799279.642,1058.242694,236.376360,53.481560,0.528748,7.757860,0.329384,30.294660,0.056342,0.082346,0.299046,4.299328,1438.369900,553.333000,4.468090,89.657700,2.426380,224.588100,0.473440,0.946880,2.692690,8.669870,1033.340550,832.112400,2.644425,59.184750,1.662210,129.199050,0.402960,0.377775,2.140725,7.379205,1165.258432,2104.629456,3.843848,104.151924,2.576196,180.006584,0.490704,0.613380,3.598496,30.464540,1
FDDI0063,41.1,46.3,IN,23.91,44.23,0.113,12.72,0.143,6.76,0.011,0.667,1.1,0.006,,65.96985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.115,,,,,98.08,658671.008,7799280.091,1053.112292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0063,46.3,54.65,IF,44.947,32.704,0.052,0.888,0.033,1.994,0.011,0.007,0.02,1.382,,35.79456,12.155,19.09,19.418,49.336,54.619,18.162,0.067,0.624,0.045,2.814,0.011,0.003,0.023,0.654,,56.96,14.97,0.054,0.78,0.04,2.85,0.012,0.009,0.032,2.121,,46.44,31.08,0.048,0.77,0.03,1.61,0.013,0.013,0.022,1.797,,37.329,43.788,0.05,1.041,0.028,1.613,0.01,0.005,0.014,1.113,,100,99.893,99.867,100.028,99.852,99.865,95.21,658671.008,7799280.681,1046.363073,663.893945,220.759110,0.814385,7.584720,0.546975,34.204170,0.133705,0.036465,0.279565,7.949370,1087.366400,285.777300,1.030860,14.890200,0.763600,54.406500,0.229080,0.171810,0.610880,40.489890,901.771920,603.511440,0.932064,14.951860,0.582540,31.262980,0.252434,0.252434,0.427196,34.894146,1841.663544,2160.324768,2.466800,51.358776,1.381408,79.578968,0.493360,0.246680,0.690704,54.910968,1
FDDI0063,54.65,60.8,IGO,35.504,38.95,0.122,4.006,0.047,5.453,0.014,0.074,0.336,0.101,,49.1857,15.084,23.5,20.942,40.474,43.057,26.21,0.131,4.601,0.038,6.656,0.012,0.022,0.607,0.147,,42.87,24.52,0.166,5.49,0.057,7.65,0.014,0.061,0.556,0.073,,41.81,29.15,0.129,4.49,0.059,5.65,0.014,0.112,0.311,0.098,,25.15,57.148,0.09,2.673,0.038,3.626,0.015,0.081,0.119,0.101,,100,99.923,99.999,100.028,99.864,99.865,86.99,658671.008,7799281.313,1039.140661,649.471788,395.351640,1.976004,69.401484,0.573192,100.399104,0.181008,0.331848,9.155988,2.217348,1007.445000,576.220000,3.901000,129.015000,1.339500,179.775000,0.329000,1.433500,13.066000,1.715500,875.585020,610.459300,2.701518,94.029580,1.235578,118.322300,0.293188,2.345504,6.512962,2.052316,1017.921100,2313.008152,3.642660,108.187002,1.538012,146.758724,0.607110,3.278394,4.816406,4.087874,1
FDDI0063,60.8,71.25,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13,658671.008,7799282.036,1030.872245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0063,71.25,82.2,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,658671.008,7799282.969,1020.212962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0063,82.2,97.55,XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67,658671.008,7799284.115,1007.113002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
FDDI0086,0,13.2,IFRGO,54.291,15.633,0.097,0.551,0.198,5.773,0.013,0.021,0.035,1.115,,22.55701,17.254,31.232,22.819,28.697,60.307,8.764,0.115,0.471,0.117,3.908,0.015,0.008,0.044,1.204,,57.57,10.99,0.114,0.48,0.212,5.28,0.012,0.016,0.026,1.053,,55.6,13.93,0.093,0.5,0.259,6.34,0.012,0.023,0.023,1.544,,46.061,26.169,0.072,0.715,0.183,6.978,0.014,0.032,0.05,0.788,,100,100,99.712,99.53,100.695,100.126,85.98,661190.6331,7800152.045,977.741374,1040.536978,151.214056,1.984210,8.126634,2.018718,67.428632,0.258810,0.138032,0.759176,20.773816,1798.026240,343.239680,3.560448,14.991360,6.621184,164.904960,0.374784,0.499712,0.812032,32.887296,1268.736400,317.868670,2.122167,11.409500,5.910121,144.672460,0.273828,0.524837,0.524837,35.232536,1321.812517,750.971793,2.066184,20.518355,5.251551,200.247666,0.401758,0.918304,1.434850,22.613236,1
